反復回数,∂J/∂θ,∂J/∂s,目的関数J
244,-1477272159.531477,-629078499.4516845,916484.5
245,-1465862923.3609707,-631317869.3204591,915866.0
246,-1467348173.4473636,-633337027.4560866,916427.5
247,-1468638504.7800162,-637105353.340347,916875.0
248,-1468188887.2101765,-636933233.2843721,918135.5
249,-1468282408.815304,-637427909.4572608,917555.5
250,-1459877687.490421,-632663119.3602483,917889.0
251,-1465054740.3215077,-636233143.3323181,917399.5
252,-1466391084.3228016,-635847511.8777685,917861.0
253,-1474491173.7123086,-640268134.9595861,916411.0
254,-1467084412.1064615,-641950343.6513447,917844.5
255,-1472124539.8071885,-641458496.7808121,918183.0
256,-1471642912.362908,-639358990.7702355,917923.5
257,-1464754225.2512846,-635272799.7750502,917098.5
258,-1465667641.6967947,-637761764.6858052,917287.5
259,-1448772540.4430888,-631816121.4510372,917329.5
260,-1447941774.4439754,-629176805.953939,916242.5
261,-1430342984.2898173,-620866602.2353364,915160.5
262,-1425565066.803106,-621201757.9290694,915788.0
263,-1430243987.5786045,-622259486.7305117,914235.0
264,-1424534700.717366,-620761851.6822207,914430.5
265,-1451270776.302594,-630583349.978262,914294.0
266,-1449911444.6840737,-632116014.5057552,914193.0
267,-1433787981.0744326,-624894101.8553185,913213.5
268,-1452615958.0071077,-631578622.9556546,913291.0
269,-1458161070.9695075,-635756824.4232398,913881.0
270,-1451441755.3914165,-638274594.5610769,913235.0
271,-1453231063.4922054,-641323069.4389765,913368.0
272,-1450618591.7867763,-639792530.9990103,914460.5
273,-1448307267.9287226,-642181651.9874427,914755.0
274,-1445293925.6224618,-643121621.3944848,913045.0
275,-1440283157.8873684,-638979228.9549079,913792.0
276,-1434892010.7691612,-634006799.2011629,913218.0
277,-1440348733.9798267,-634736355.7413876,912480.0
278,-1447191382.892866,-635415023.5046483,913237.0
279,-1453287363.944326,-638500435.2151148,914195.0
280,-1480018388.6064365,-647625030.2342623,913957.5
281,-1480969712.065274,-647043954.9958107,913441.0
282,-1485313609.1673067,-646661423.1349578,913708.0
283,-1482051784.76953,-641500564.8377094,914007.5
284,-1459028118.6771183,-628370019.0716059,914468.5
285,-1430813425.8517852,-619040840.4721733,914880.5
286,-1427021776.6363447,-620769246.8201429,915778.0
287,-1445826684.04726,-626643185.9205704,914661.5
288,-1435126235.9925709,-621640200.4444792,914968.5
289,-1448551449.8087728,-620733913.0910633,913673.0
290,-1447393985.320877,-621649926.0864758,914669.0
291,-1454737344.7023852,-619639063.1031303,914701.5
292,-1472053698.3090994,-632629434.0373683,913976.0
293,-1477884046.3753104,-636077550.2109773,914867.0
294,-1473941334.5651114,-632677544.1679137,915147.0
295,-1461679562.9358976,-625944936.6080955,914050.5
296,-1474569024.0850089,-633408472.9384826,916007.5
297,-1487605666.179018,-640662445.3896499,915627.0
298,-1493471776.0651894,-645154155.1504372,915388.0
299,-1486578083.5663195,-642645240.2370732,914788.0
300,-1469329973.124312,-637653053.1743159,915402.0
301,-1485541404.304665,-643471640.9614602,915862.5
302,-1496265090.2938385,-648294309.7855515,916178.0
303,-1482725367.7136686,-640456840.9423568,917501.5
304,-1488508898.6901512,-639183656.7297016,917678.0
305,-1486874417.0566144,-639271485.8095945,919820.0
306,-1483633183.011627,-639333782.3844745,919913.5
307,-1488160388.1697602,-643289457.192204,920991.0
308,-1485446695.766473,-642794672.8286306,920879.5
309,-1470979000.894051,-632796186.1201909,919160.0
310,-1470161405.1692505,-629802830.7059731,917440.5
311,-1457895627.6959429,-621115723.0240495,916388.0
312,-1452666093.244349,-624840927.4399887,915745.5
313,-1460397407.836812,-632226627.6668153,915433.5
314,-1462492428.076717,-634608281.2309805,914530.0
315,-1451064662.3474567,-631038850.5950909,914089.5
316,-1473049771.3661156,-640333798.4588732,914142.0
317,-1477373282.391113,-643725920.5640672,913653.0
318,-1472335758.2753735,-643182871.574403,913211.5
319,-1476731419.3023634,-646595707.37803,912783.5
320,-1485775714.6845467,-650016302.6730728,911985.5
321,-1478812329.223352,-642900066.5003567,911639.0
322,-1479549907.7579722,-643966868.3353683,913337.0
323,-1473843483.551309,-644510505.574409,914122.5
324,-1475052501.175963,-645330646.5760815,913569.5
325,-1473933430.2676759,-643398403.5347413,913492.0
326,-1469460665.7201524,-640776913.4259803,914026.0
327,-1469919907.0152605,-640081532.7748973,914386.5
328,-1464369716.4863064,-636888238.8330015,912730.0
329,-1463382371.117167,-637672784.8045465,913348.0
330,-1462921036.1513333,-637155603.8251821,913475.5
331,-1454995551.5297227,-634255600.0527453,914589.0
332,-1450367976.7185943,-629832791.5880058,915611.0
333,-1452413528.2149975,-629689388.9352822,914379.0
334,-1457428656.605401,-627084868.3206009,914956.0
335,-1464392716.3257537,-630118698.7640336,913680.5
336,-1462788342.062231,-629375304.5623534,914306.0
337,-1488279323.1883779,-644126501.2560757,915595.0
338,-1478286834.9352188,-639068232.3880856,916016.5
339,-1481457660.1887162,-634911105.1274462,915665.0
340,-1475597832.0793898,-632390299.9411719,913904.0
341,-1480024730.0500839,-634778871.1267414,913644.0
342,-1487496112.5783563,-635328732.8076134,914087.0
343,-1485055622.482811,-634682879.9040048,913184.0
344,-1489506223.1852598,-637614252.1691699,912666.0
345,-1484491137.0599368,-635198906.0086349,913820.0
346,-1476006970.062929,-637933086.0423985,913662.0
347,-1472707001.4100392,-638526210.6713917,913133.0
348,-1464503711.4879162,-641091622.2143497,913476.5
349,-1468063110.1308818,-640265889.1112515,913867.0
350,-1471036906.054131,-642833310.1184372,912746.0
351,-1437441466.0335195,-626713449.6672739,912785.0
352,-1434620814.6686077,-624905950.6365607,912883.0
353,-1430749411.4891384,-622136805.8687004,911812.5
354,-1435278617.4431396,-628984540.6622397,912021.5
355,-1438040821.3216026,-636514760.6309785,912062.5
356,-1438132208.8292303,-639367546.984942,911186.5
357,-1433996702.3563273,-643410371.3756766,910531.5
358,-1429839430.798166,-645455057.6845486,910444.5
359,-1429571568.6661325,-645553358.3741894,910906.5
360,-1433283456.0863552,-648453430.6855416,910946.5
361,-1435072985.127307,-650280998.8717504,910496.5
362,-1419980932.0099244,-642477455.0404792,910292.0
363,-1416951676.3620286,-642115187.8694394,909072.0
364,-1418879574.8309093,-646033732.0317382,908919.0
365,-1416467486.957756,-643932038.6608969,910395.0
366,-1418910195.4897559,-644385891.1065171,910153.0
367,-1410204560.7660367,-642661706.5194912,909587.0
368,-1408704303.4635093,-643600919.1347687,909300.0
369,-1402502300.7669787,-640824602.8797394,909220.5
370,-1400113643.2093997,-641260050.6356499,909724.5
371,-1399201293.176377,-641836326.3609394,908793.0
372,-1400507020.541718,-641186435.6001168,907789.0
373,-1391492462.2698848,-638465513.4269918,907777.5
374,-1392853438.7411602,-644600622.8357441,906899.0
375,-1391216152.363012,-644928543.2916416,906705.5
376,-1395244073.1333408,-644466025.0578238,907127.5
377,-1394445601.1638327,-642515692.6280906,907012.5
378,-1392937160.9363818,-642952819.8185163,907906.5
379,-1389413949.094757,-637359950.4260625,908574.5
380,-1387767312.0132592,-637202747.0957663,909055.0
381,-1424946657.4078784,-657597198.6753696,909692.0
382,-1428104556.0133042,-661999820.4311308,909895.0
383,-1429341046.413131,-661515435.1874485,910305.0
384,-1431363411.3270292,-664199379.122778,910997.5
385,-1427106216.4367228,-660387609.8499247,909473.0
386,-1431710352.7575138,-657532400.4242133,909496.0
387,-1434878359.5033927,-656795474.8524792,907152.5
388,-1431485409.297273,-655938668.1196446,906459.5
389,-1429871788.104028,-655541611.6231,906373.0
390,-1411317562.5682287,-651360146.8288902,904632.5
391,-1415998014.1526096,-654660241.5157717,904667.0
392,-1417787958.60735,-655421135.8783517,903219.0
393,-1414442474.3164198,-657826361.4272931,903542.5
394,-1406476824.4635015,-659417090.1272416,902654.5
395,-1410753456.2992318,-660547608.6084625,902686.5
396,-1414994581.0996966,-666156445.7699243,901822.0
397,-1413404432.4874964,-664778017.4199746,903874.0
398,-1410235157.1993594,-663683307.3592603,903883.0
399,-1407520573.5835636,-665584266.4315777,903277.0
400,-1410341012.1308298,-667111851.5429206,902626.0
401,-1411011290.0402515,-668811811.4135661,902289.5
402,-1418483917.6425958,-672154103.1054456,902893.5
403,-1420505828.2142854,-673596213.3976903,901975.5
404,-1424671096.5859833,-674351215.7102672,902137.0
405,-1411029909.5378692,-666815973.7123762,902457.0
406,-1410372774.3537095,-669371796.8326179,901802.0
407,-1408331327.632008,-670116867.553,902328.5
408,-1403616397.8868597,-670207446.762897,901946.5
409,-1402192088.1478076,-671062625.9598261,901655.5
410,-1424562288.5190141,-683994737.7478601,902127.0
411,-1428268630.4532528,-685353016.4726975,904121.0
412,-1429636791.4341354,-683873511.0274522,905581.0
413,-1429232583.50307,-683777231.1465403,905448.0
414,-1403679478.4243002,-669590322.6695014,905921.0
415,-1400997215.4930742,-667005080.430815,906098.0
416,-1405389721.9041965,-671798744.7992928,907012.0
417,-1416007549.6070666,-675826776.4695162,907435.0
418,-1419065802.7655296,-676047462.5823114,906345.0
419,-1415527623.4208775,-674251948.526947,905631.5
420,-1418594576.7631428,-674893466.1909754,904713.0
421,-1416749614.9089847,-676114046.8523772,905740.5
422,-1403114558.5972757,-672253494.6918609,905929.5
423,-1404924132.2590253,-670565782.7030202,905683.5
424,-1412462369.2348955,-670536792.9455595,905911.0
425,-1412037104.972537,-672187557.83616,906291.0
426,-1410408190.2075672,-673273897.4438355,906863.5
427,-1405084777.8052266,-673058992.584248,907482.0
428,-1408062772.923871,-681430297.1488976,908096.0
429,-1410852487.8996367,-685347060.6911913,908533.5
430,-1407021309.8116853,-681377495.5922903,909346.0
431,-1407242563.9411063,-685744369.7395763,907861.0
432,-1407169660.5280788,-685613222.6952996,906757.0
433,-1403830002.9747212,-686017337.576155,908289.0
434,-1394142116.1950593,-686806680.384847,908694.5
435,-1375975323.8779023,-673268190.6569414,909640.5
436,-1407191056.1306763,-692499834.2768908,909592.5
437,-1409596383.9918506,-693180773.9897798,909752.0
438,-1405595238.6276088,-692412715.5311042,911402.0
439,-1409011030.6359239,-693377259.4948658,911203.0
440,-1408132053.1341236,-697287301.3700736,909865.5
441,-1405269415.0431676,-697348404.1634113,909224.0
442,-1403933838.3028786,-698901115.2570759,909028.0
443,-1404478380.8156796,-701787470.5781317,908535.0
444,-1416555028.1924472,-710027480.2121109,909446.5
445,-1411643017.507462,-705308784.9105613,909051.5
446,-1415040041.6867273,-703558820.2913704,907828.5
447,-1415670846.4342442,-700365681.5579889,907657.5
448,-1421468182.2095983,-701084838.9249545,907818.0
449,-1427033786.6662045,-705720171.7323601,907767.5
450,-1431111853.672996,-703782719.7527825,907370.0
451,-1446159280.66894,-709662489.2848512,905564.5
452,-1449731065.1118445,-708157849.1537695,907092.0
453,-1447403122.9160404,-712363671.2098953,906723.5
454,-1444004723.8167953,-710554931.0028827,906652.5
455,-1452503726.6312706,-705154387.676142,907840.0
456,-1446040293.0571651,-700193886.4122314,907211.5
457,-1431835730.5288825,-693902572.7660016,906642.5
458,-1425744254.208911,-694356516.9885447,906783.5
459,-1428645294.338368,-695734464.1380278,906882.5
460,-1430098797.406901,-698870095.1772388,907454.0
461,-1433129106.8596087,-698287809.9586068,906634.0
462,-1412506715.543583,-688384664.064266,905730.0
463,-1426125320.0619044,-697942067.9600786,905785.5
464,-1425584604.2897162,-696666820.7752334,905949.0
465,-1426092983.8091083,-696138718.3891418,905941.0
466,-1431566126.2306004,-697516332.736352,904896.5
467,-1429181086.6664958,-701011410.5759852,904455.5
468,-1425699591.1806903,-699156131.0993075,904329.5
469,-1428901530.9721785,-701973701.370579,906083.5
470,-1433482630.3040712,-701659390.4689584,905264.5
471,-1427939587.979821,-701505324.6714592,906726.0
472,-1426661766.8753967,-700759156.6939694,907248.0
473,-1427927817.942763,-699040124.0625496,907615.5
474,-1433004852.9226732,-696341840.5782804,907505.0
475,-1430283286.5129628,-698105493.1687876,908362.0
476,-1431413074.5852118,-694912197.289247,909035.0
477,-1427776254.7450135,-691366968.4019086,910318.0
478,-1413432029.2566633,-688374432.5757372,909706.0
479,-1398282445.2532024,-682226085.1037534,909213.0
480,-1396659832.1388302,-682923483.0992256,908461.5
481,-1393939696.229594,-682561532.9475452,907859.0
482,-1391490163.7970674,-685912499.9651275,907394.0
483,-1393028280.2424629,-686172611.5985672,907734.0
484,-1391302243.882309,-686504263.9157752,909444.0
485,-1386897066.2956986,-687515487.8795955,907889.5
486,-1387832772.0578547,-689848157.003355,908639.5
487,-1390851452.9584866,-692388967.6211557,908058.0
488,-1391595485.4825583,-690269233.774409,908327.5
489,-1392340031.7858915,-688689287.7321668,909864.0
490,-1392506361.4910865,-689262733.2876873,910147.5
491,-1389455707.7133198,-691681215.2458054,909822.0
492,-1386584343.8939948,-691331265.693041,910421.0
493,-1389172566.415056,-692881793.2858918,909512.0
494,-1389752041.5659556,-695358378.0311955,910263.0
495,-1396479921.6756206,-695381106.0076569,908706.5
496,-1395648255.2271085,-695799502.2325647,908118.0
497,-1393236774.7210793,-695648085.0253868,908607.0
498,-1397938306.620749,-693651151.0173059,907515.5
499,-1396299586.5272968,-692911473.8003023,906446.0
500,-1392425729.4205203,-691501594.2951815,905595.5
501,-1393140167.2183046,-693145967.0786176,905135.5
502,-1382481889.7778509,-692805154.8670998,903869.5
503,-1396298175.7388985,-691149966.4338641,902623.0
504,-1387080571.6798072,-690247811.4874725,903460.0
505,-1389327072.287184,-690566326.4697564,902901.0
506,-1386928575.3607333,-691475020.8809248,903325.5
507,-1404794125.317497,-699090885.2357603,903313.0
508,-1402550263.1292431,-694862171.7882323,903048.5
509,-1396592851.1302047,-698612311.4989624,904463.0
510,-1394600920.8577895,-699017501.1058593,904341.5
511,-1396087987.5930674,-700258608.6494298,904616.5
512,-1391561094.0115685,-701001093.3427305,904755.5
513,-1404391306.6167078,-712229489.1340435,904699.0
514,-1404207220.9898522,-711456735.6216296,904896.0
515,-1397551571.6362922,-712443452.0350243,904567.5
516,-1395860981.9125557,-713442123.2162516,904358.5
517,-1393687765.9608405,-712297552.9342495,903656.0
518,-1391374665.6992083,-710789778.4600358,904311.5
519,-1388553501.4631772,-709096980.337816,903891.0
520,-1391945838.7219217,-709682220.9713295,904932.0
521,-1391543544.8865829,-710366435.9778469,905832.0
522,-1403352619.6598034,-720367329.3088982,904716.5
523,-1380536894.0010173,-705983903.7168577,905081.5
524,-1405713370.5046709,-718762825.0070895,903784.5
525,-1405256953.6833897,-719753899.6609483,903878.0
526,-1405992833.7259429,-723313037.8050883,904107.0
527,-1405415037.6279435,-723564443.2513204,903100.5
528,-1407671045.2610772,-723156469.0788488,903838.5
529,-1396246910.383981,-719366096.8866959,903863.5
530,-1399317501.469423,-719181059.4390157,904848.5
531,-1389574327.7893643,-716965642.8223171,905001.5
532,-1391349557.4726932,-716979605.9644892,904567.0
533,-1389617820.8479846,-717951079.1174023,905323.0
534,-1391548437.258562,-718261054.8555108,904529.5
535,-1396923832.1707618,-720889908.7591403,904814.0
536,-1393286181.6578279,-721909107.5334084,903946.0
537,-1395305749.4759083,-719837674.9544541,903087.5
538,-1396136538.8152692,-719844581.1098399,902816.5
539,-1398101634.012412,-726479130.937211,903203.5
